name,strunz,id,formula,elements,hyperlink,wavelength,status,comments,shift
Wurtzite_R060181,2.CB.45,R060181,ZnS,Zn S,[RRUF](https://rruff.info/R060181) [Mindat](http://www.mindat.org/search.php?name=Wurtzite),780,RAW,"Dark-brown hexagonal prisms, polytype 2HThe identification of this mineral is confirmed by single-crystal X-ray diffraction and chemical analysis owner: RRUFFLloyd Twaites locality: Silver Islet mine, Thunder Bay, Ontario, Canada",
Wurtzite_R060181,2.CB.45,R060181,ZnS,Zn S,[RRUF](https://rruff.info/R060181) [Mindat](http://www.mindat.org/search.php?name=Wurtzite),780,Proceed,"Dark-brown hexagonal prisms, polytype 2HThe identification of this mineral is confirmed by single-crystal X-ray diffraction and chemical analysis owner: RRUFFLloyd Twaites locality: Silver Islet mine, Thunder Bay, Ontario, Canada",
Xanthoxenite_R050234,8.DH.40,R050234,Ca4Fe3+2(PO4)4(OH)2 3H2O,Ca Fe P O H,[RRUF](https://rruff.info/R050234) [Mindat](http://www.mindat.org/search.php?name=Xanthoxenite),514,RAW,"Pale-yellow massiveThe identification of this mineral has been confirmed by X-ray diffraction owner: RRUFFMarcus Origlieri locality: Palermo mine, North Groton, Grafton County, New Hampshire, USA",
Xanthoxenite_R050234,8.DH.40,R050234,Ca4Fe3+2(PO4)4(OH)2 3H2O,Ca Fe P O H,[RRUF](https://rruff.info/R050234) [Mindat](http://www.mindat.org/search.php?name=Xanthoxenite),514,Proceed,"Pale-yellow massiveThe identification of this mineral has been confirmed by X-ray diffraction owner: RRUFFMarcus Origlieri locality: Palermo mine, North Groton, Grafton County, New Hampshire, USA",
Yeatmanite_R141001,9.AE.45,R141001,Zn6Mn2+9Sb5+2O12(SiO4)4,Zn Mn Sb O Si,[RRUF](https://rruff.info/R141001) [Mindat](http://www.mindat.org/search.php?name=Yeatmanite),780,Proceed,"Thin brown or grey platy crystals, associated with yellow adelite. Twinned by a 2-fold around (001). Previously published structure is probably incorrect.The identification of this mineral has been confirmed by single-crystal X-ray diffraction owner: RRUFFRock Currier locality: 1500 foot level, Sterling mine, Sterling Hill, Ogdensburg, Franklin Mining District, Sussex County, New Jersey, USA",
Yeatmanite_R141001,9.AE.45,R141001,Zn6Mn2+9Sb5+2O12(SiO4)4,Zn Mn Sb O Si,[RRUF](https://rruff.info/R141001) [Mindat](http://www.mindat.org/search.php?name=Yeatmanite),780,RAW,"Thin brown or grey platy crystals, associated with yellow adelite. Twinned by a 2-fold around (001). Previously published structure is probably incorrect.The identification of this mineral has been confirmed by single-crystal X-ray diffraction owner: RRUFFRock Currier locality: 1500 foot level, Sterling mine, Sterling Hill, Ogdensburg, Franklin Mining District, Sussex County, New Jersey, USA",
Yoderite_R050277,9.AF.25,R050277,(MgAl3)(MgAl)Al2O2(SiO4)4(OH)2,Mg Al O Si H,[RRUF](https://rruff.info/R050277) [Mindat](http://www.mindat.org/search.php?name=Yoderite),780,RAW,"Blue anhedral lathlike grainsThe identification of this mineral has been confirmed by X-ray diffraction and chemical analysis owner: RRUFFMarcus Origlieri locality: Mautia Hill, Kongwa, Central Province, Tanzania",
Yoderite_R050277,9.AF.25,R050277,(MgAl3)(MgAl)Al2O2(SiO4)4(OH)2,Mg Al O Si H,[RRUF](https://rruff.info/R050277) [Mindat](http://www.mindat.org/search.php?name=Yoderite),532,Proceed,"Blue anhedral lathlike grainsThe identification of this mineral has been confirmed by X-ray diffraction and chemical analysis owner: RRUFFMarcus Origlieri locality: Mautia Hill, Kongwa, Central Province, Tanzania",
Yoderite_R050277,9.AF.25,R050277,(MgAl3)(MgAl)Al2O2(SiO4)4(OH)2,Mg Al O Si H,[RRUF](https://rruff.info/R050277) [Mindat](http://www.mindat.org/search.php?name=Yoderite),780,Proceed,"Blue anhedral lathlike grainsThe identification of this mineral has been confirmed by X-ray diffraction and chemical analysis owner: RRUFFMarcus Origlieri locality: Mautia Hill, Kongwa, Central Province, Tanzania",
Yoderite_R050277,9.AF.25,R050277,(MgAl3)(MgAl)Al2O2(SiO4)4(OH)2,Mg Al O Si H,[RRUF](https://rruff.info/R050277) [Mindat](http://www.mindat.org/search.php?name=Yoderite),532,RAW,"Blue anhedral lathlike grainsThe identification of this mineral has been confirmed by X-ray diffraction and chemical analysis owner: RRUFFMarcus Origlieri locality: Mautia Hill, Kongwa, Central Province, Tanzania",
Yoshimuraite_R050266,9.BE.42,R050266,Ba4Mn2+4Ti2(Si2O7)2(PO4)2O2(OH)2,Ba Mn Ti Si O P H,[RRUF](https://rruff.info/R050266) [Mindat](http://www.mindat.org/search.php?name=Yoshimuraite),780,RAW,"Brown tabular crystals associated with katophorite, R050633.The identification of this mineral is confirmed by single-crystal X-ray diffraction and chemical analysis owner: RRUFFMarcus Origlieri locality: Taguchi mine, Shidara, Kitashidara-Gun, Aichi Prefecture, Japan",
Yoshimuraite_R050266,9.BE.42,R050266,Ba4Mn2+4Ti2(Si2O7)2(PO4)2O2(OH)2,Ba Mn Ti Si O P H,[RRUF](https://rruff.info/R050266) [Mindat](http://www.mindat.org/search.php?name=Yoshimuraite),780,Proceed,"Brown tabular crystals associated with katophorite, R050633.The identification of this mineral is confirmed by single-crystal X-ray diffraction and chemical analysis owner: RRUFFMarcus Origlieri locality: Taguchi mine, Shidara, Kitashidara-Gun, Aichi Prefecture, Japan",
