name,strunz,id,formula,elements,hyperlink,wavelength,status,comments,shift
Billietite_R070588,4.GB.10,R070588,Ba(UO2)6O4(OH)6 8H2O,Ba U O H,[RRUF](https://rruff.info/R070588) [Mindat](http://www.mindat.org/search.php?name=Billietite),780,Proceed,"Pseudo-hexagonal amber yellow crystalsThe identification of this mineral has been confirmed by single-crystal X-ray diffraction owner: RRUFFJames Shigley locality: Musonoi mine, Kolwezi, Katanga, Zaire",
Billietite_R070588,4.GB.10,R070588,Ba(UO2)6O4(OH)6 8H2O,Ba U O H,[RRUF](https://rruff.info/R070588) [Mindat](http://www.mindat.org/search.php?name=Billietite),780,Proceed,"Pseudo-hexagonal amber yellow crystalsThe identification of this mineral has been confirmed by single-crystal X-ray diffraction owner: RRUFFJames Shigley locality: Musonoi mine, Kolwezi, Katanga, Zaire",
Billietite_R070588,4.GB.10,R070588,Ba(UO2)6O4(OH)6 8H2O,Ba U O H,[RRUF](https://rruff.info/R070588) [Mindat](http://www.mindat.org/search.php?name=Billietite),532,Proceed,"Pseudo-hexagonal amber yellow crystalsThe identification of this mineral has been confirmed by single-crystal X-ray diffraction owner: RRUFFJames Shigley locality: Musonoi mine, Kolwezi, Katanga, Zaire",
Billietite_R070624,4.GB.10,R070624,Ba(UO2)6O4(OH)6 8H2O,Ba U O H,[RRUF](https://rruff.info/R070624) [Mindat](http://www.mindat.org/search.php?name=Billietite),532,Proceed,"Yellow platy crystals associated with green malachite and orange becquereliteThe identification of this mineral has been confirmed by single-crystal X-ray diffraction owner: RRUFFJoan Abella i Creus locality: Eureka mine, Castell Estaó, La Plana de Mont-ros, La Torre de Capdella, Lleida, Catalonia, Spain",
Billietite_R070624,4.GB.10,R070624,Ba(UO2)6O4(OH)6 8H2O,Ba U O H,[RRUF](https://rruff.info/R070624) [Mindat](http://www.mindat.org/search.php?name=Billietite),780,Proceed,"Yellow platy crystals associated with green malachite and orange becquereliteThe identification of this mineral has been confirmed by single-crystal X-ray diffraction owner: RRUFFJoan Abella i Creus locality: Eureka mine, Castell Estaó, La Plana de Mont-ros, La Torre de Capdella, Lleida, Catalonia, Spain",
Billietite_R070624,4.GB.10,R070624,Ba(UO2)6O4(OH)6 8H2O,Ba U O H,[RRUF](https://rruff.info/R070624) [Mindat](http://www.mindat.org/search.php?name=Billietite),532,Proceed,"Yellow platy crystals associated with green malachite and orange becquereliteThe identification of this mineral has been confirmed by single-crystal X-ray diffraction owner: RRUFFJoan Abella i Creus locality: Eureka mine, Castell Estaó, La Plana de Mont-ros, La Torre de Capdella, Lleida, Catalonia, Spain",
Billietite_R070624,4.GB.10,R070624,Ba(UO2)6O4(OH)6 8H2O,Ba U O H,[RRUF](https://rruff.info/R070624) [Mindat](http://www.mindat.org/search.php?name=Billietite),780,Proceed,"Yellow platy crystals associated with green malachite and orange becquereliteThe identification of this mineral has been confirmed by single-crystal X-ray diffraction owner: RRUFFJoan Abella i Creus locality: Eureka mine, Castell Estaó, La Plana de Mont-ros, La Torre de Capdella, Lleida, Catalonia, Spain",
Billingsleyite_R070350,2.KB.05,R070350,Ag7AsS6,Ag As S,[RRUF](https://rruff.info/R070350) [Mindat](http://www.mindat.org/search.php?name=Billingsleyite),532,Proceed,"Steel-grey fine-grained loose aggregates, co-type sampleThe identification of this mineral is confirmed by single-crystal X-ray diffraction and chemical analysis owner: RRUFFMichael Scott locality: North Lily Mine, East Tintic District, East Tintic Mts, Utah County, Utah, USA",
Billingsleyite_R070350,2.KB.05,R070350,Ag7AsS6,Ag As S,[RRUF](https://rruff.info/R070350) [Mindat](http://www.mindat.org/search.php?name=Billingsleyite),785,Proceed,"Steel-grey fine-grained loose aggregates, co-type sampleThe identification of this mineral is confirmed by single-crystal X-ray diffraction and chemical analysis owner: RRUFFMichael Scott locality: North Lily Mine, East Tintic District, East Tintic Mts, Utah County, Utah, USA",
Bindheimite_R050546,4.DH.20,R050546,Pb2Sb5+2O7,Pb Sb O,[RRUF](https://rruff.info/R050546) [Mindat](http://www.mindat.org/search.php?name=Bindheimite),780,Proceed,"Yellow-brown coarsely fibrous massive, intimately mixed with mimetiteThe identification of this mineral has been confirmed by X-ray diffraction and chemical analysis owner: RRUFFUniversity of Arizona Mineral Museum locality: Arabia District, Pershing County, Nevada, USA",
Bindheimite_R050546,4.DH.20,R050546,Pb2Sb5+2O7,Pb Sb O,[RRUF](https://rruff.info/R050546) [Mindat](http://www.mindat.org/search.php?name=Bindheimite),532,Proceed,"Yellow-brown coarsely fibrous massive, intimately mixed with mimetiteThe identification of this mineral has been confirmed by X-ray diffraction and chemical analysis owner: RRUFFUniversity of Arizona Mineral Museum locality: Arabia District, Pershing County, Nevada, USA",
Bindheimite_R050546,4.DH.20,R050546,Pb2Sb5+2O7,Pb Sb O,[RRUF](https://rruff.info/R050546) [Mindat](http://www.mindat.org/search.php?name=Bindheimite),532,Proceed,"Yellow-brown coarsely fibrous massive, intimately mixed with mimetiteThe identification of this mineral has been confirmed by X-ray diffraction and chemical analysis owner: RRUFFUniversity of Arizona Mineral Museum locality: Arabia District, Pershing County, Nevada, USA",
Bindheimite_R050546,4.DH.20,R050546,Pb2Sb5+2O7,Pb Sb O,[RRUF](https://rruff.info/R050546) [Mindat](http://www.mindat.org/search.php?name=Bindheimite),780,Proceed,"Yellow-brown coarsely fibrous massive, intimately mixed with mimetiteThe identification of this mineral has been confirmed by X-ray diffraction and chemical analysis owner: RRUFFUniversity of Arizona Mineral Museum locality: Arabia District, Pershing County, Nevada, USA",
Biphosphammite_R070206,8.AD.15,R070206,(NH4)H2(PO4),N H P O,[RRUF](https://rruff.info/R070206) [Mindat](http://www.mindat.org/search.php?name=Biphosphammite),785,Proceed,Pale green fragmentsThe identification of this mineral has been confirmed only by single crystal X-ray diffraction owner: RRUFFJacqueline Reynard and Gregory Schmidt locality: Synthetic by Udo J. A. Behner,
Biphosphammite_R070206,8.AD.15,R070206,(NH4)H2(PO4),N H P O,[RRUF](https://rruff.info/R070206) [Mindat](http://www.mindat.org/search.php?name=Biphosphammite),532,Proceed,Pale green fragmentsThe identification of this mineral has been confirmed only by single crystal X-ray diffraction owner: RRUFFJacqueline Reynard and Gregory Schmidt locality: Synthetic by Udo J. A. Behner,
Biphosphammite_R070411,8.AD.15,R070411,(NH4)H2(PO4),N H P O,[RRUF](https://rruff.info/R070411) [Mindat](http://www.mindat.org/search.php?name=Biphosphammite),785,Proceed,"Pale brown aggregate associated with white hair-like fibersThe identification of this mineral is not yet confirmed owner: RRUFFMichael Scott locality: Mason Bat Cave, Mason County, Texas, USA",
